Unnamed: 0,User-ID,ISBN,Book-Rating
318843,76352,0553582755,0
318868,76352,059035342X,0
318903,76352,0670894184,0
318906,76352,067100042X,0
318911,76352,0671001795,0
318918,76352,0671003755,0
318919,76352,0671004107,0
318922,76352,0671004530,0
318923,76352,0671004549,0
318924,76352,0671004565,0
318925,76352,0671004573,0
318929,76352,0671011367,0
318943,76352,0671024248,0
318948,76352,0671027360,0
318949,76352,0671027662,0
318957,76352,0671038184,0
318961,76352,0671042262,0
318962,76352,0671042572,0
318994,76352,0671568175,0
319000,76352,0671617028,0
319028,76352,0671673688,0
319085,76352,0671758896,0
319095,76352,0671793489,0
319117,76352,0671867091,0
319118,76352,0671867113,0
319119,76352,0671867156,0
319121,76352,0671867172,0
319133,76352,0671880314,0
319139,76352,0671888587,0
319144,76352,0671894455,0
319148,76352,0679744398,0
319151,76352,067976402X,0
319152,76352,0679772677,0
319170,76352,0688177751,0
319186,76352,0743225406,0
319188,76352,0743237188,0
319193,76352,0743411250,0
319196,76352,0743412028,0
319200,76352,0743418174,0
319208,76352,0743436210,0
319209,76352,074343627X,0
319211,76352,0743437640,0
319212,76352,0743437802,0
319225,76352,0743460529,0
319297,76352,080213825X,0
319298,76352,0802139256,0
319309,76352,080410526X,0
319311,76352,0804105820,0
319320,76352,080411109X,0
319338,76352,0804115761,0
319342,76352,080411868X,0
319344,76352,080411935X,0
319508,76352,0842329129,8
319509,76352,0842329218,0
319511,76352,0842342702,0
319601,76352,0971880107,0
319603,76352,1400034779,0
319653,76352,1551668998,0
319683,76352,155874262X,0
319686,76352,1558744150,9
319694,76352,1559029838,0
320286,76499,0060921145,5
320384,76499,014029628X,10
320463,76499,0156628708,5
320613,76499,034536676X,10
320652,76499,0380012863,5
320744,76499,0394820371,5
320773,76499,0440180295,10
320783,76499,0440414806,10
320789,76499,0441172717,10
320822,76499,0452268060,8
320824,76499,0452269571,5
320892,76499,0553296981,10
320915,76499,0671004107,10
320917,76499,0671021001,5
321001,76499,0684833395,10
321065,76499,0802130208,10
321659,76626,0060392452,0
321665,76626,0060928336,0
321671,76626,0060938455,0
321673,76626,0060958022,0
321679,76626,0064400557,9
321683,76626,0064407667,8
321684,76626,0064407675,9
321707,76626,0091867770,8
321737,76626,0099771519,0
321823,76626,0140293248,0
321825,76626,014029628X,0
321826,76626,0140298479,0
321923,76626,0142001805,9
321986,76626,0156027321,9
322067,76626,0312422156,0
322068,76626,0312924585,0
322072,76626,0316284955,0
322095,76626,0316769487,0
322096,76626,0316776963,0
322127,76626,0330332775,8
322196,76626,0345368754,0
322198,76626,034541389X,0
322200,76626,0345447840,0
322223,76626,0375703861,8
322235,76626,0380002930,10
322239,76626,0380727501,0
322240,76626,0380789019,0
322241,76626,0380789035,9
322243,76626,0380977788,0
322245,76626,0385336179,0
322249,76626,038542017X,9
322251,76626,038549081X,0
322258,76626,0385504209,0
322259,76626,0385512104,9
322260,76626,038572179X,0
322322,76626,042513699X,0
322324,76626,0425163407,0
322337,76626,043935806X,7
322338,76626,0440206154,5
322346,76626,0440498058,10
322354,76626,0446310786,10
322360,76626,044651652X,0
322368,76626,0451526341,10
322375,76626,0452282152,0
322402,76626,0525947647,0
322405,76626,0552124753,4
322440,76626,0552998486,8
322447,76626,0553273914,0
322448,76626,0553275976,9
322454,76626,0553580930,0
322537,76626,0679735909,10
322548,76626,068484267X,0
322593,76626,0743227441,0
322595,76626,0743418174,0
322652,76626,0749397543,9
322684,76626,0767902521,0
322691,76626,0786817070,5
322698,76626,0802130208,0
322768,76626,1400031362,0
322770,76626,1400034779,0
322778,76626,1558743669,0
322796,76626,1573225517,0
322799,76626,1573229326,0
323274,76818,0060502258,5
323288,76818,0064472272,0
323298,76818,0312924801,0
323305,76818,0312966091,0
323306,76818,0312966970,0
323307,76818,0312971346,8
323309,76818,0312976275,9
323310,76818,0312980140,0
323311,76818,0312983824,0
323312,76818,0312983867,8
323314,76818,0312990456,7
323316,76818,0316769487,0
323317,76818,0316776963,0
323321,76818,0345339681,10
323326,76818,0345370775,0
323327,76818,0345380371,0
323328,76818,0345391055,0
323329,76818,034540288X,0
323344,76818,0375706771,0
323348,76818,0380002930,0
323374,76818,0385479565,7
323375,76818,0385486804,0
323376,76818,0385720106,0
323395,76818,0425122123,0
323417,76818,0440226430,0
323422,76818,0441172717,8
323429,76818,0446359866,0
323448,76818,0451156609,0
323450,76818,0451167317,0
323452,76818,0451169522,0
323456,76818,0451197747,0
323463,76818,0452268060,9
323479,76818,0553268880,0
323487,76818,0553574574,10
323492,76818,0671001795,0
323493,76818,0671014196,0
323495,76818,0671024248,0
323514,76818,0679734775,0
323522,76818,0743418174,0
323528,76818,0767905385,0
323538,76818,080410526X,0
323539,76818,0804106304,10
323549,76818,0812550706,0
323765,76942,0060934417,0
323766,76942,0060959037,0
323781,76942,014023313X,0
323787,76942,0142001740,0
323790,76942,0156027321,0
323794,76942,0312282990,0
323803,76942,0316569321,6
323839,76942,034539657X,0
323843,76942,034541389X,0
323845,76942,0345417623,0
323846,76942,0345422317,0
323849,76942,0345435168,0
323850,76942,0345438329,0
323859,76942,0375727345,0
323866,76942,0380717018,0
323867,76942,0380718332,0
323869,76942,0380730138,0
323882,76942,0385424728,0
323884,76942,0385472951,0
323885,76942,0385474016,0
323886,76942,0385722206,0
323911,76942,0425150143,0
323913,76942,0425154092,0
323918,76942,0425158632,7
323927,76942,0425175405,0
323930,76942,0425180638,8
323953,76942,044022165X,0
323954,76942,0440224594,0
323955,76942,0440224624,7
323956,76942,0440224675,0
323957,76942,0440234743,0
323958,76942,0440235162,6
323959,76942,0440235596,0
323960,76942,0440236673,0
323961,76942,0440241537,0
323989,76942,0446364193,0
323991,76942,0446394521,0
323992,76942,0446516538,0
323994,76942,0446601241,0
323997,76942,0446604666,0
323999,76942,0446605239,0
324000,76942,0446606324,0
324001,76942,0446606812,0
324003,76942,0446608890,0
324004,76942,0446610399,0
324021,76942,0449221512,5
324023,76942,0449227421,0
324038,76942,0451166892,0
324056,76942,051511992X,0
324057,76942,0515122734,0
324058,76942,0515124214,0
324061,76942,0515126772,0
324062,76942,0515128546,0
324083,76942,0553279378,0
324084,76942,0553282476,0
324088,76942,0553289411,7
324092,76942,0553572326,0
324101,76942,0553580930,0
324105,76942,0671027360,0
324113,76942,0671568175,0
324116,76942,0671673688,0
324121,76942,0671708635,7
324136,76942,0679429220,0
324142,76942,068484477X,0
324150,76942,080410753X,0
324151,76942,080411109X,0
324152,76942,080411868X,6
324178,76942,0842329129,0
324193,76942,0971880107,0
324197,76942,1559029838,0
326062,77809,002542730X,0
326064,77809,006019491X,10
326069,77809,0060928336,10
326070,77809,0060930535,8
326071,77809,0060987103,6
326079,77809,0064407667,0
326088,77809,0140244824,0
326093,77809,0142001740,0
326094,77809,0142001805,0
326103,77809,0156027321,0
326117,77809,0312421273,0
326130,77809,0312983824,0
326132,77809,0316569321,0
326133,77809,0316666343,5
326135,77809,0316776963,0
326136,77809,0316781010,0
326137,77809,0316788228,0
326142,77809,0345370775,0
326143,77809,0345387651,0
326145,77809,034543479X,0
326146,77809,0345436911,5
326161,77809,0375703055,0
326162,77809,0375706771,0
326164,77809,0375726403,0
326165,77809,0375727132,0
326172,77809,0380789035,0
326173,77809,038079487X,0
326182,77809,0385424728,0
326183,77809,0385424736,7
326184,77809,0385474016,0
326185,77809,0385486804,0
326187,77809,0385490992,0
326188,77809,0385492081,0
326191,77809,038550926X,6
326193,77809,0385720106,0
326194,77809,038572179X,0
326197,77809,0394820371,0
326204,77809,0425162443,0
326205,77809,0425167313,0
326209,77809,0425192725,0
326221,77809,0440226430,0
326222,77809,044023722X,0
326237,77809,0441790348,0
326239,77809,044651652X,0
326241,77809,0446604666,0
326244,77809,0449005615,0
326253,77809,0452268060,0
326256,77809,0452282152,7
326257,77809,0452283205,0
326291,77809,0553279378,0
326294,77809,0553296981,9
326326,77809,0671021001,5
326328,77809,0671038184,0
326338,77809,0679429220,10
326343,77809,0679746048,0
326344,77809,067976402X,0
326346,77809,0679781587,0
326349,77809,068484267X,0
326364,77809,0743237188,0
326366,77809,0743418174,0
326384,77809,0767915054,0
326396,77809,0786868716,0
326400,77809,0804114986,0
326408,77809,0812550706,9
326417,77809,0842329218,0
326418,77809,0842342702,0
326432,77809,0971880107,0
326729,77940,0312291639,0
326747,77940,0312980140,0
326748,77940,0312980159,0
326823,77940,0373218397,0
326824,77940,0373218400,0
326864,77940,0373484003,0
326904,77940,0373825013,0
327032,77940,0440202043,0
327034,77940,0440212561,0
327060,77940,044023722X,0
327074,77940,0446606812,0
327076,77940,0446607193,0
327147,77940,051511992X,0
327150,77940,0515121843,0
327154,77940,0515126772,0
327155,77940,0515127833,0
327157,77940,0515128546,0
327158,77940,0515128554,0
327163,77940,0515130966,5
327165,77940,0515131229,0
327169,77940,0515132020,0
327178,77940,051513628X,0
327180,77940,055321313X,0
327181,77940,0553213148,0
327197,77940,055356160X,0
327202,77940,0553569910,0
327204,77940,0553571818,0
327225,77940,0553582135,0
327247,77940,0671004565,0
327248,77940,067101420X,0
327284,77940,0671793489,0
327287,77940,0671867113,0
327291,77940,0679772677,0
328318,78553,0060008032,0
328320,78553,0060958022,0
328328,78553,0312966806,0
328329,78553,0312983824,0
328360,78553,0345313860,0
328368,78553,0345337662,0
328371,78553,0345351525,0
328374,78553,034538475X,0
328378,78553,0345435168,0
328425,78553,0399144463,9
328435,78553,0439064864,10
328436,78553,0439136350,10
328437,78553,0439139597,10
328438,78553,043935806X,10
328453,78553,0440224675,0
328454,78553,0440226104,0
328491,78553,0451167317,0
328512,78553,051511992X,0
328514,78553,051512317X,0
328515,78553,0515130389,10
328516,78553,0515130966,0
328517,78553,0515132187,0
328518,78553,0515133973,0
328542,78553,0553296981,10
328553,78553,0590353403,10
328555,78553,0609610597,9
328591,78553,0671867113,0
328602,78553,0743411250,0
328609,78553,0804106304,0
328646,78553,0971880107,0
328649,78553,1558744150,0
329176,78783,0060008032,0
329182,78783,0060096195,0
329207,78783,0060915544,0
329208,78783,0060922532,8
329212,78783,0060928336,0
329214,78783,0060930535,0
329215,78783,0060934417,0
329217,78783,0060938455,0
329222,78783,0060976845,0
329223,78783,0060987529,5
329224,78783,0060987561,0
329232,78783,0061009059,0
329241,78783,006101351X,0
329244,78783,0061015725,0
329274,78783,0061097101,0
329281,78783,0064472272,0
329284,78783,0070212570,0
329298,78783,0140244824,0
329300,78783,014025448X,0
329301,78783,0140254544,0
329305,78783,0140293248,7
329306,78783,014100018X,0
329307,78783,0141000198,0
329309,78783,0142000205,0
329311,78783,0142001740,0
329339,78783,0312265859,0
329340,78783,0312265867,0
329350,78783,031242227X,0
329355,78783,0312924585,0
329356,78783,0312924801,0
329377,78783,0312966091,0
329378,78783,0312966806,0
329379,78783,0312966970,0
329382,78783,0312971125,0
329383,78783,0312971346,0
329384,78783,0312974256,0
329386,78783,0312976275,0
329394,78783,0312980159,0
329396,78783,0312983271,0
329398,78783,0312983824,0
329400,78783,0312983867,0
329405,78783,0312995423,0
329407,78783,0316089699,0
329409,78783,0316096199,0
329413,78783,0316284955,0
329415,78783,0316601950,0
329417,78783,0316666343,10
329420,78783,0316781266,0
329442,78783,0345337662,0
329453,78783,0345361792,0
329458,78783,0345370775,0
329459,78783,0345370805,0
329463,78783,034538184X,0
329465,78783,0345384466,0
329466,78783,0345386108,0
329468,78783,0345387651,0
329471,78783,0345391055,0
329475,78783,0345402871,0
329476,78783,0345404114,0
329489,78783,034543479X,0
329491,78783,0345438329,0
329497,78783,0345443284,8
329498,78783,0345445848,10
329499,78783,0345447840,0
329520,78783,0373218036,0
329576,78783,0373484003,0
329636,78783,0375703063,0
329637,78783,0375705856,0
329639,78783,0375706771,0
329640,78783,0375707972,0
329642,78783,0375726403,0
329643,78783,0375727345,0
329644,78783,0375760911,0
329655,78783,0380710218,0
329656,78783,0380718340,9
329670,78783,0380730138,0
329672,78783,0380731851,0
329706,78783,038079487X,8
329736,78783,0380814021,0
329756,78783,0380820293,0
329772,78783,0385265700,0
329779,78783,038533334X,0
329780,78783,0385335482,8
329781,78783,0385335830,0
329782,78783,0385335881,9
329783,78783,0385336179,9
329791,78783,0385474016,0
329797,78783,0385504209,0
329798,78783,0385720106,9
329799,78783,0385721420,0
329824,78783,0399147195,0
329846,78783,0425092917,0
329850,78783,0425109720,0
329855,78783,0425122123,0
329866,78783,0425147622,10
329870,78783,0425162443,0
329872,78783,0425163407,9
329874,78783,0425167313,0
329876,78783,0425169863,10
329881,78783,0425172546,9
329900,78783,0425192725,10
329927,78783,0440206154,0
329935,78783,0440211727,0
329938,78783,0440213290,0
329940,78783,0440214041,0
329942,78783,0440215625,10
329952,78783,0440220602,0
329955,78783,0440221471,0
329956,78783,0440221595,0
329959,78783,0440222656,9
329960,78783,0440223202,0
329966,78783,0440224594,0
329973,78783,0440226104,0
329977,78783,0440226430,0
329985,78783,0440235596,9
330039,78783,0446394521,0
330044,78783,044651652X,0
330062,78783,0446603589,0
330064,78783,0446605239,0
330070,78783,0446606189,0
330072,78783,0446606812,0
330075,78783,0446607193,0
330076,78783,0446607657,0
330078,78783,0446608955,0
330079,78783,0446610399,8
330080,78783,0446610542,0
330083,78783,0446611867,0
330085,78783,0446612545,0
330091,78783,0446670251,0
330092,78783,0446672211,0
330095,78783,0446675059,0
330101,78783,0449003787,0
330120,78783,0449212602,0
330125,78783,0449219364,0
330127,78783,0449219461,0
330131,78783,0449221482,7
330132,78783,0449221490,8
330133,78783,0449221504,0
330140,78783,0449223604,9
330141,78783,0449223612,0
330148,78783,0449907481,7
330152,78783,0449910237,0
330167,78783,0451166892,10
330185,78783,0451188454,0
330195,78783,0451197747,0
330202,78783,0451202341,0
330205,78783,0451203771,0
330206,78783,0451203895,0
330250,78783,0452268060,0
330253,78783,0452282829,0
330294,78783,051511992X,0
330296,78783,0515120618,0
330300,78783,0515121843,0
330304,78783,0515122734,0
330305,78783,0515124214,0
330309,78783,051512608X,0
330310,78783,0515126772,0
330313,78783,0515127833,0
330315,78783,0515128546,0
330316,78783,0515128554,0
330322,78783,0515130389,0
330323,78783,0515130966,0
330326,78783,0515131229,0
330327,78783,0515132020,0
330328,78783,051513287X,0
330329,78783,0515133302,0
330331,78783,0515133973,0
330335,78783,051513628X,0
330336,78783,0515136379,0
330337,78783,0515136530,0
330382,78783,0553271636,0
330388,78783,0553275976,0
330390,78783,0553277472,0
330392,78783,0553279556,0
330394,78783,0553280341,0
330395,78783,0553280368,0
330398,78783,0553284789,0
330425,78783,0553560247,0
330448,78783,0553571885,0
330453,78783,0553572997,0
330454,78783,0553573136,0
330459,78783,0553574574,0
330475,78783,0553578693,0
330490,78783,0553582143,0
330492,78783,0553582526,0
330506,78783,0609804138,0
330510,78783,0670865796,0
330517,78783,0671001795,0
330524,78783,0671004530,0
330525,78783,0671004549,0
330526,78783,0671004565,0
330530,78783,0671011367,0
330532,78783,0671014196,0
330533,78783,067101420X,0
330543,78783,0671021001,0
330547,78783,0671027360,0
330548,78783,0671027662,0
330563,78783,0671042572,8
330608,78783,0671693816,8
330641,78783,0671758896,0
330647,78783,0671793489,0
330658,78783,0671867091,0
330660,78783,0671867172,0
330666,78783,0671880314,0
330679,78783,0679731148,0
330682,78783,0679745203,0
330686,78783,067976402X,0
330691,78783,0684801523,0
330705,78783,068484477X,0
330711,78783,0684872153,9
330724,78783,0743203631,8
330726,78783,0743224574,0
330729,78783,0743237188,0
330740,78783,0743418204,0
330750,78783,0743437640,0
330768,78783,0743460529,0
330769,78783,0743467523,0
330776,78783,0749397543,0
330789,78783,0767900383,0
330791,78783,0767902521,0
330794,78783,0767915054,8
330821,78783,080410753X,0
330827,78783,080411109X,0
330828,78783,0804111359,0
330836,78783,0804114986,0
330838,78783,080411868X,7
330839,78783,080411935X,0
330847,78783,0805063897,9
330914,78783,0842329129,0
330915,78783,0842329218,0
330916,78783,0842329242,0
330938,78783,089480829X,9
330943,78783,140003065X,0
330946,78783,1400034779,0
331005,78783,1551668998,0
331016,78783,1558743669,10
331017,78783,1558745157,10
331022,78783,1573225789,8
331110,78834,0060392452,0
331118,78834,0060922532,0
331121,78834,0060928336,0
331130,78834,0060976845,0
331133,78834,0060987529,0
331136,78834,006101351X,0
331146,78834,0064472272,10
331154,78834,0140067477,0
331161,78834,0140119906,0
331166,78834,0140244824,0
331167,78834,014025448X,0
331172,78834,014028009X,7
331175,78834,0140293248,0
331177,78834,0140298479,0
331183,78834,014100018X,0
331187,78834,0142000205,0
331190,78834,0142001740,0
331214,78834,0312195516,0
331219,78834,0312282990,0
331222,78834,0312421273,0
331223,78834,031242227X,7
331236,78834,0312983824,0
331237,78834,0316096199,0
331246,78834,0316769487,10
331247,78834,0316776963,10
331248,78834,0316777730,6
331266,78834,0345342968,0
331269,78834,0345348036,0
331273,78834,0345370805,0
331280,78834,0345387651,0
331283,78834,034540288X,0
331286,78834,0345413350,0
331288,78834,0345413873,0
331290,78834,0345424719,0
331292,78834,0345427637,0
331298,78834,0373218397,0
331304,78834,0374199698,0
331313,78834,0375502238,0
331314,78834,0375700757,0
331316,78834,0375703055,7
331317,78834,0375703063,0
331322,78834,0375705856,0
331328,78834,0375760911,8
331330,78834,0380002930,10
331331,78834,0380012863,0
331343,78834,0380730138,0
331347,78834,0380789019,0
331348,78834,0380789035,0
331355,78834,0380813815,0
331372,78834,0385492081,0
331376,78834,038550926X,0
331378,78834,0385720106,0
331391,78834,0399146431,0
331394,78834,0399501487,10
331400,78834,042513699X,8
331407,78834,0425180638,0
331415,78834,0439064872,0
331421,78834,043935806X,10
331426,78834,0440211263,0
331441,78834,0440226430,0
331443,78834,0440234743,0
331444,78834,0440235596,0
331447,78834,0440236703,0
331453,78834,0441003257,0
331459,78834,0441790348,0
331463,78834,0446360589,0
331464,78834,0446364193,0
331468,78834,0446532231,10
331473,78834,0446604666,0
331474,78834,0446606189,0
331475,78834,0446606812,0
331476,78834,0446607657,0
331477,78834,0446608815,0
331478,78834,0446608890,0
331480,78834,0446610038,0
331483,78834,0446611212,0
331485,78834,0446612790,0
331487,78834,0446672211,0
331509,78834,0451186362,0
331510,78834,0451191145,10
331514,78834,0451202341,0
331517,78834,0451206525,0
331524,78834,0451526341,10
331549,78834,0525947647,0
331563,78834,0553274295,0
331564,78834,0553282476,0
331573,78834,0553569155,0
331574,78834,0553572997,0
331577,78834,0553576801,0
331579,78834,0553580221,0
331584,78834,0553582755,0
331601,78834,059035342X,0
331703,78834,0671021001,0
331704,78834,067102423X,0
331706,78834,0671027360,0
331708,78834,0671041789,0
331709,78834,0671042262,0
331710,78834,0671042572,0
331711,78834,0671042858,0
331730,78834,0671693816,8
331732,78834,0671727796,10
331738,78834,0671894455,0
331750,78834,0679751521,7
331752,78834,067976402X,0
331758,78834,0679781587,0
331762,78834,0684801523,0
331768,78834,0684833395,0
331775,78834,0684872153,0
331801,78834,0743211375,10
331803,78834,0743224574,10
331833,78834,0786817070,7
331838,78834,0786867647,10
331839,78834,0786868716,0
331843,78834,0786885688,0
331882,78834,0842329129,0
331913,78834,0971880107,0
331917,78834,1400031354,0
331918,78834,1400034779,0
331929,78834,1558745157,0
331957,78834,1573225789,0
331960,78834,1573229326,0
332452,78973,0060958022,8
332490,78973,0140298479,9
332509,78973,0312924585,0
332512,78973,0316602906,0
332515,78973,0316666009,8
332549,78973,0345386108,0
332550,78973,0345391802,0
332552,78973,0345413873,7
332553,78973,0345413903,8
332575,78973,0380018179,0
332578,78973,0380718340,8
332579,78973,0380731851,0
332583,78973,038529929X,0
332587,78973,0385335881,9
332588,78973,0385336179,9
332595,78973,0385504209,0
332598,78973,0385722206,0
332609,78973,0399150897,0
332617,78973,042513525X,8
332622,78973,0425144429,10
332624,78973,0425151867,7
332626,78973,0425155404,7
332628,78973,0425158616,0
332635,78973,0425180638,7
332637,78973,0425182908,0
332638,78973,042518630X,7
332640,78973,0439139600,10
332641,78973,043935806X,0
332659,78973,0440234743,7
332682,78973,0446604801,7
332683,78973,0446605484,8
332684,78973,0446608815,0
332685,78973,0446609404,8
332690,78973,0446610399,7
332691,78973,0446611212,8
332692,78973,0446611867,7
332693,78973,0446612790,0
332694,78973,0446613266,7
332703,78973,0451156609,0
332707,78973,0451167317,7
332710,78973,0451176464,9
332711,78973,0451177096,7
332714,78973,0451184963,8
332739,78973,0552998486,8
332748,78973,0553273914,8
332750,78973,0553292722,7
332752,78973,0553296981,0
332754,78973,055356160X,6
332755,78973,0553561618,6
332757,78973,055356451X,7
332758,78973,0553564528,7
332764,78973,0553578022,7
332765,78973,0553579754,7
332767,78973,0553582747,9
332768,78973,0553582755,7
332788,78973,067088300X,6
332789,78973,067100042X,8
332790,78973,0671004549,8
332791,78973,0671004573,8
332793,78973,0671011367,8
332798,78973,0671027360,0
332801,78973,0671042262,0
332803,78973,0671673688,8
332810,78973,0671758896,9
332811,78973,0671793489,8
332812,78973,0671867091,8
332813,78973,0671867113,8
332815,78973,0671867172,0
332817,78973,0671888587,8
332865,78973,0743206045,8
332874,78973,0743418174,9
332875,78973,0743418204,8
332881,78973,0743467523,7
333025,78973,0971880107,0
333481,79186,0060915544,0
333482,79186,0060928336,0
333483,79186,0060930535,0
333485,79186,006099486X,0
333496,79186,0064472272,0
333499,79186,0140254544,0
333503,79186,0141000198,0
333506,79186,0142001430,0
333521,79186,0316096199,0
333523,79186,0316666343,0
333530,79186,0345378482,0
333531,79186,034538184X,0
333534,79186,034541389X,0
333535,79186,0345417623,0
333539,79186,0345447840,0
333549,79186,0373218397,0
333580,79186,0375703861,0
333586,79186,0380718332,0
333601,79186,0385492081,0
333602,79186,0385508417,0
333615,79186,0399501487,0
333618,79186,042510107X,0
333619,79186,0425133540,0
333621,79186,0425147363,7
333623,79186,0425154092,0
333632,79186,0425182878,0
333634,79186,0425184226,0
333638,79186,0425185710,0
333640,79186,042518630X,0
333648,79186,0439064864,8
333649,79186,0439136369,10
333653,79186,044021145X,0
333658,79186,0440222656,0
333661,79186,0440224764,0
333665,79186,0440234743,0
333666,79186,0440235162,0
333669,79186,0440236673,0
333670,79186,044023722X,0
333675,79186,0441172717,0
333677,79186,0446310786,0
333684,79186,0446603716,0
333685,79186,0446605409,0
333686,79186,0446606324,0
333689,79186,0446609404,0
333691,79186,0446610038,0
333692,79186,0446610399,0
333694,79186,0446611212,0
333697,79186,0446611808,0
333698,79186,0446611867,0
333707,79186,0449221482,0
333714,79186,0451180232,5
333715,79186,0451188454,0
333716,79186,0451188462,0
333719,79186,0451204530,0
333721,79186,0451206525,0
333723,79186,0451207521,0
333726,79186,0452282152,0
333727,79186,0452283205,0
333735,79186,0515132020,0
333737,79186,0515132187,0
333739,79186,0515133302,0
333759,79186,0553289411,0
333768,79186,0553579754,0
333769,79186,0553580221,0
333771,79186,0553582135,0
333772,79186,0553582143,0
333773,79186,0553582526,0
333781,79186,0671001795,0
333783,79186,0671004530,0
333809,79186,0688177859,0
333815,79186,0743237188,0
333821,79186,0743460529,0
333848,79186,080411868X,0
333893,79186,0971880107,0
333914,79186,1558743669,0
333915,79186,1558744150,0
334392,79441,0060392452,9
334550,79441,0671004107,8
337333,80538,002542730X,7
337335,80538,0060502258,0
337340,80538,0060929871,0
337341,80538,0060934417,0
337344,80538,0060976845,7
337345,80538,0061020710,0
337350,80538,0140042598,0
337363,80538,014028009X,0
337366,80538,014029628X,8
337371,80538,0142001805,0
337373,80538,0156027321,8
337378,80538,0156628708,0
337382,80538,0312144075,0
337389,80538,0312278586,0
337390,80538,0312305060,8
337391,80538,0312422156,0
337395,80538,0312924585,0
337396,80538,0316096199,0
337398,80538,0316666343,8
337401,80538,0316777722,0
337404,80538,0345313860,0
337407,80538,0345337662,9
337408,80538,0345351525,0
337409,80538,0345354613,0
337413,80538,0345369947,9
337414,80538,0345387651,0
337415,80538,0345391802,0
337420,80538,0345417623,8
337425,80538,0375703861,0
337429,80538,0375760911,0
337434,80538,0380789019,0
337436,80538,038082101X,8
337437,80538,0380977788,5
337441,80538,0385504209,0
337443,80538,0385722206,8
337444,80538,0385730586,0
337445,80538,0399501487,0
337446,80538,0425147517,0
337451,80538,0440206154,0
337452,80538,0446310786,0
337458,80538,0451524934,10
337460,80538,0452280621,8
337461,80538,0452282152,8
337470,80538,055321313X,10
337471,80538,0553213148,0
337483,80538,0671021001,0
337484,80538,0671027360,0
337499,80538,067976402X,0
337500,80538,0679781587,0
337501,80538,0684801523,8
337504,80538,0684833395,0
337516,80538,0802130208,0
337518,80538,080411109X,0
338018,80683,0062502182,0
338019,80683,0070212570,0
338033,80683,0141000198,0
338046,80683,0312195516,0
338049,80683,0316666343,0
338050,80683,0316769487,0
338051,80683,0316776963,10
338059,80683,0345370805,0
338060,80683,0345378490,0
338061,80683,0345387651,0
338075,80683,038542017X,0
338076,80683,0385492081,0
338078,80683,0385720955,0
338090,80683,0399501487,10
338094,80683,0425152251,0
338096,80683,0440180295,7
338097,80683,044021145X,0
338098,80683,0440214041,0
338099,80683,044022165X,0
338101,80683,0440224675,0
338104,80683,044651652X,0
338107,80683,0446605239,0
338108,80683,0446608955,0
338110,80683,0449134482,0
338124,80683,0451160525,0
338126,80683,0451170385,0
338133,80683,0451524934,10
338139,80683,0452260116,0
338140,80683,0452264464,10
338141,80683,0452282829,0
338152,80683,0553208845,8
338157,80683,055321313X,0
338166,80683,0553569155,0
338178,80683,0671042858,0
338182,80683,0671510053,0
338201,80683,0679731148,0
338204,80683,0679746048,9
338205,80683,067976397X,0
338206,80683,067976402X,10
338208,80683,0684801523,0
338210,80683,068484267X,0
338211,80683,0684848783,0
338214,80683,0688177751,0
338219,80683,0804106304,10
338220,80683,080411109X,0
338221,80683,080411868X,0
339411,81045,002542730X,0
339414,81045,0060391626,0
339418,81045,0060916508,8
339430,81045,0140254544,0
339433,81045,0142001740,0
339434,81045,0142001805,0
339438,81045,0156027321,0
339443,81045,0312422156,0
339446,81045,0312983271,0
339447,81045,0312995423,10
339451,81045,0345337662,0
339452,81045,0345342968,0
339454,81045,0345361792,0
339457,81045,034543479X,0
339458,81045,0373218397,0
339463,81045,0375760911,0
339472,81045,0385486804,0
339473,81045,0385504209,0
339474,81045,0385508417,9
339479,81045,0425143325,10
339480,81045,0425151867,0
339484,81045,0439064872,0
339485,81045,0439136369,0
339489,81045,0440218535,0
339490,81045,0440220602,0
339493,81045,0440236673,0
339494,81045,044023722X,0
339497,81045,0446394521,0
339498,81045,0446605484,0
339499,81045,0446606812,0
339500,81045,0446607711,8
339502,81045,0446610038,0
339504,81045,0446611778,0
339505,81045,0446612790,0
339506,81045,0446672211,0
339521,81045,0451204530,0
339545,81045,055321313X,0
339547,81045,0553289411,0
339559,81045,059035342X,0
339566,81045,0671027387,0
339578,81045,0679744398,0
339583,81045,0688177751,0
339586,81045,0743437802,0
339588,81045,0767905385,0
339594,81045,0804105820,0
339598,81045,0804115761,0
339621,81045,0971880107,0
341232,81492,0060930535,0
341236,81492,0060987529,0
341237,81492,0060987561,0
341245,81492,0070212570,0
341246,81492,0140067477,0
341253,81492,014028009X,0
341273,81492,0312278586,8
341279,81492,0312971125,0
341282,81492,0312980159,9
341283,81492,0312983271,0
341286,81492,0316096199,9
341288,81492,0316601950,0
341290,81492,0316666343,9
341299,81492,0345339703,9
341301,81492,0345342968,9
341303,81492,0345378490,0
341305,81492,0345391055,0
341307,81492,034541389X,0
341308,81492,0345413903,0
341311,81492,0345417623,10
341438,81492,0373825013,5
341453,81492,0375706771,0
341460,81492,0380002930,0
341464,81492,0380789035,8
341481,81492,0385479565,0
341486,81492,0385505833,10
341508,81492,0425162443,0
341519,81492,0439064872,8
341527,81492,0440202043,0
341530,81492,0440211727,0
341531,81492,0440222656,0
341534,81492,0440224675,0
341547,81492,0440998050,0
